,Unnamed: 0,MLS #,Cat,Status,Address,City,County,Beds,Baths,Structure Type,Status Contractual Search Date,List Office Name,Current Price,Zip Code,address,location,distance
540,92,DCDC426328,RES,CLS,1025 1st SE ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,6/21/2019,TTR Sotheby's International Realty (TTRS5),700000.0,20003,"1025 1st SE , Washington, DC 20003","(0, 0)",0
541,93,DCDC426312,RES,CLS,1826 Independence Ave SE ,Washington,"Washington, DC",3.0,3,Unit/Flat/Apartment,7/12/2019,TTR Sotheby's International Realty (TTRS5),874900.0,20003,"1826 Independence Ave SE , Washington, DC 20003","(38.8878018, -76.9780145001284)",0
542,94,DCDC425142,RES,CLS,1516 K St SE ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,6/24/2019,Compass (COMPS2),399000.0,20003,"1516 K St SE , Washington, DC 20003","(38.8786131, -76.982916830689)",0
543,95,DCDC425182,RES,CLS,1025 1st St SE ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,6/10/2019,Redfin Corp (REFC3),725000.0,20003,"1025 1st St SE , Washington, DC 20003","(38.8778669, -77.0060801)",0
544,96,DCDC424856,RES,CLS,1434 A St SE,Washington,"Washington, DC",3.0,1-Feb,Row/Townhouse,6/3/2019,Coldwell Banker Residential Brokerage (CBRB52),830000.0,20003,"1434 A St SE, Washington, DC 20003","(38.8888395, -76.9839245)",0
545,97,DCDC425200,RES,CLS,1401 K St SE ,Washington,"Washington, DC",2.0,Feb-00,Penthouse Unit/Flat/Apartment,6/12/2019,Jack Realty Group (CGL1),767000.0,20003,"1401 K St SE , Washington, DC 20003","(38.87821395, -76.985289025085)",0
546,98,DCDC424658,RES,CLS,1809 Bay St SE,Washington,"Washington, DC",3.0,1-Mar,Row/Townhouse,6/14/2019,"Washington Fine Properties, LLC (WFP1)",954500.0,20003,"1809 Bay St SE, Washington, DC 20003","(38.88669365, -76.9785679767657)",0
547,99,DCDC424644,RES,CLS,517 10th St SE,Washington,"Washington, DC",2.0,1-Jan,Row/Townhouse,6/5/2019,"Washington Fine Properties, LLC (WFP3)",875000.0,20003,"517 10th St SE, Washington, DC 20003","(38.88212115, -76.99286714126)",0
548,100,DCDC424492,RES,CLS,116 North Carolina Ave SE ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,7/1/2019,RLAH Real Estate (RLAH2),350000.0,20003,"116 North Carolina Ave SE , Washington, DC 20003","(38.88410715, -77.005190837698)",0
549,101,DCDC425034,RES,CLS,1608 East Capitol Street (Rear) NE,Washington,"Washington, DC",1.0,Jan-00,Detached,6/14/2019,RE/MAX Allegiance (RMAX20),303000.0,20003,"1608 East Capitol Street (Rear) NE, Washington, DC 20003","(0, 0)",0
550,102,DCDC424918,RES,CLS,811 North Carolina Ave SE,Washington,"Washington, DC",5.0,1-Mar,Detached,6/4/2019,Coldwell Banker Residential Brokerage (CBRB52),2150000.0,20003,"811 North Carolina Ave SE, Washington, DC 20003","(38.8878839, -76.9942215)",0
551,103,DCDC424624,RES,CLS,963 14th St SE ,Washington,"Washington, DC",3.0,1-Feb,Row/Townhouse,7/2/2019,Compass (COMPS1),885000.0,20003,"963 14th St SE , Washington, DC 20003","(38.8785314, -76.9857455260345)",0
552,104,DCDC424460,RES,CLS,1411 Massachusetts Ave SE ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,6/17/2019,"4J Real Estate, LLC. (JREALE)",335000.0,20003,"1411 Massachusetts Ave SE , Washington, DC 20003","(38.88733415, -76.9849100767942)",0
553,105,DCDC422580,RES,CLS,422 15th St SE,Washington,"Washington, DC",3.0,1-Feb,End of Row/Townhouse,6/14/2019,"Long & Foster Real Estate, Inc. (LNG1)",900000.0,20003,"422 15th St SE, Washington, DC 20003","(38.88349925, -76.9834267753897)",0
554,106,DCDC423510,RES,CLS,1000 New Jersey Ave SE ,Washington,"Washington, DC",1.0,Jan-00,Unit/Flat/Apartment,6/28/2019,Compass (COMPS1),405000.0,20003,"1000 New Jersey Ave SE , Washington, DC 20003","(38.8779984, -77.0043268)",0
555,107,DCDC423482,RES,CLS,425 7th St SE,Washington,"Washington, DC",3.0,1-Mar,Row/Townhouse,6/12/2019,"Washington Fine Properties, LLC (WFP1)",990000.0,20003,"425 7th St SE, Washington, DC 20003","(38.88307425, -76.9964051520779)",0
556,108,DCDC423226,RES,CLS,1502 E St SE,Washington,"Washington, DC",3.0,1,Row/Townhouse,6/21/2019,Redfin Corp (REFC3),590000.0,20003,"1502 E St SE, Washington, DC 20003","(38.8829975, -76.9834040256139)",0
557,109,DCDC423180,RES,CLS,105 6th St SE ,Washington,"Washington, DC",0.0,1,Unit/Flat/Apartment,7/19/2019,Compass (COMPS3),240000.0,20003,"105 6th St SE , Washington, DC 20003","(38.8883931, -76.9986734476095)",0
558,110,DCDC420700,RES,CLS,1401 South Carolina Ave SE ,Washington,"Washington, DC",3.0,1-Feb,End of Row/Townhouse,7/31/2019,"Urban Land Company, LLC (ULC1)",1050000.0,20003,"1401 South Carolina Ave SE , Washington, DC 20003","(38.88645475, -76.9852965635516)",0
559,111,DCDC422382,RES,CLS,245 15th St SE ,Washington,"Washington, DC",2.0,Feb-00,Detached,6/28/2019,"Long & Foster Real Estate, Inc. (LNG44)",540000.0,20003,"245 15th St SE , Washington, DC 20003","(38.8858512, -76.9838786)",0
560,112,DCDC422952,RES,CLS,1606 A St SE ,Washington,"Washington, DC",3.0,1-Feb,Row/Townhouse,6/21/2019,KW Metro Center (KWR17),665000.0,20003,"1606 A St SE , Washington, DC 20003","(38.8888478, -76.981617821222)",0
561,113,DCDC422970,RES,CLS,1111 Pennsylvanvia Ave SE ,Washington,"Washington, DC",1.0,Feb-00,Unit/Flat/Apartment,6/28/2019,McWilliams/Ballard Inc. (MCWB1),649900.0,20003,"1111 Pennsylvanvia Ave SE , Washington, DC 20003","(0, 0)",0
562,114,DCDC421340,RES,CLS,411 5th St SE,Washington,"Washington, DC",3.0,3,Twin/Semi-Detached,8/23/2019,Keller Williams Preferred Properties (KWPP1),927000.0,20003,"411 5th St SE, Washington, DC 20003","(38.88388395, -76.9997696984663)",0
563,115,DCDC421198,RES,CLS,1391 Pennsylvania Ave SE ,Washington,"Washington, DC",1.0,Jan-00,Unit/Flat/Apartment,6/7/2019,TTR Sothebys International Realty (TTRS3),442500.0,20003,"1391 Pennsylvania Ave SE , Washington, DC 20003","(38.8802444, -76.9871058)",0
564,116,DCDC420944,RES,CLS,330 K St SE,Washington,"Washington, DC",4.0,1-Feb,Row/Townhouse,6/12/2019,TTR Sotheby's International Realty (TTRS5),1180000.0,20003,"330 K St SE, Washington, DC 20003","(38.8784856938776, -77.0015334897959)",0
565,117,DCDC421018,RES,CLS,1728 D SE ,Washington,"Washington, DC",3.0,3,Unit/Flat/Apartment,7/1/2019,Berkshire Hathaway HomeServices PenFed Realty (PFED4),775900.0,20003,"1728 D SE , Washington, DC 20003","(0, 0)",0
566,118,DCDC420918,RES,CLS,1728 D SE ,Washington,"Washington, DC",3.0,3,Unit/Flat/Apartment,7/1/2019,Berkshire Hathaway HomeServices PenFed Realty (PFED4),689100.0,20003,"1728 D SE , Washington, DC 20003","(0, 0)",0
567,119,DCDC420842,RES,CLS,441 17th St SE,Washington,"Washington, DC",4.0,1-Mar,Row/Townhouse,6/27/2019,Compass (COMPS2),939000.0,20003,"441 17th St SE, Washington, DC 20003","(38.88339145, -76.981042250297)",0
568,120,DCDC420648,RES,CLS,1621 E Capitol St SE ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,7/19/2019,Keller Williams Preferred Properties (KWPP1),350000.0,20003,"1621 E Capitol St SE , Washington, DC 20003","(38.8894939, -76.981403822857)",0
569,121,DCDC401514,RES,CLS,1391 Pennsylvania Ave SE ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,6/28/2019,Coldwell Banker Residential Brokerage (CBRB52),440000.0,20003,"1391 Pennsylvania Ave SE , Washington, DC 20003","(38.8802444, -76.9871058)",0
570,122,DCDC420322,RES,CLS,1391 Pennsylvania Ave SE ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,7/8/2019,"Long & Foster Real Estate, Inc. (LNG78)",599500.0,20003,"1391 Pennsylvania Ave SE , Washington, DC 20003","(38.8802444, -76.9871058)",0
571,123,DCDC419996,RES,CLS,14 4th St SE,Washington,"Washington, DC",5.0,1-Mar,Row/Townhouse,6/26/2019,Berkshire Hathaway HomeServices PenFed Realty (PFED4),2000000.0,20003,"14 4th St SE, Washington, DC 20003","(38.8891241, -77.0002903984042)",0
572,124,DCDC402914,RES,CLS,1300 4th St SE ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,6/19/2019,"PN Hoffman Realty, LLC (PNH1)",464900.0,20003,"1300 4th St SE , Washington, DC 20003","(38.882808, -77.000578)",0
573,125,DCDC403940,RES,CLS,11 Browns Ct SE,Washington,"Washington, DC",2.0,1,Row/Townhouse,6/7/2019,"Evers & Co. Real Estate, A Long & Foster Company (EVR1)",582500.0,20003,"11 Browns Ct SE, Washington, DC 20003","(38.88822515, -76.997376275)",0
574,126,DCDC403544,RES,CLS,1300 4th SE ,Washington,"Washington, DC",0.0,1,Unit/Flat/Apartment,6/17/2019,"PN Hoffman Realty, LLC (PNH1)",414900.0,20003,"1300 4th SE , Washington, DC 20003","(0, 0)",0
575,127,DCDC403472,RES,CLS,1000 New Jersey Ave SE ,Washington,"Washington, DC",2.0,Feb-00,Penthouse Unit/Flat/Apartment,7/10/2019,Keller Williams Realty Falls Church (KWR30),480000.0,20003,"1000 New Jersey Ave SE , Washington, DC 20003","(38.8779984, -77.0043268)",0
576,128,DCDC402440,RES,CLS,1300 4th St SE ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,7/23/2019,"PN Hoffman Realty, LLC (PNH1)",474900.0,20003,"1300 4th St SE , Washington, DC 20003","(38.882808, -77.000578)",0
577,129,DCDC401372,RES,CLS,1300 4th St SE ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,7/16/2019,"PN Hoffman Realty, LLC (PNH1)",954900.0,20003,"1300 4th St SE , Washington, DC 20003","(38.882808, -77.000578)",0
578,130,DCDC400422,RES,CLS,720 East Capitol St NE,Washington,"Washington, DC",5.0,1-May,Row/Townhouse,7/8/2019,"Washington Fine Properties, LLC (WFP1)",1930000.0,20003,"720 East Capitol St NE, Washington, DC 20003","(38.8900776, -76.9952399487662)",0
579,131,DCDC400038,RES,CLS,322 East Capitol St NE,Washington,"Washington, DC",5.0,1-Mar,Row/Townhouse,6/17/2019,Coldwell Banker Residential Brokerage (CBRB52),1800000.0,20003,"322 East Capitol St NE, Washington, DC 20003","(38.89006685, -77.0009423460016)",0
580,132,DCDC399854,RES,CLS,506 A St SE,Washington,"Washington, DC",8.0,1-Jun,End of Row/Townhouse,8/7/2019,Coldwell Banker Residential Brokerage (CBRB52),3399000.0,20003,"506 A St SE, Washington, DC 20003","(38.88886615, -76.9990667379445)",0
581,133,DCDC321998,RES,CLS,1724 Bay St SE,Washington,"Washington, DC",3.0,2,Row/Townhouse,6/11/2019,Inclusions & Associates Real Estate (IARE1),776000.0,20003,"1724 Bay St SE, Washington, DC 20003","(38.886823, -76.9797250500666)",0
582,134,DCDC100284,RES,CLS,1757 A St SE,Washington,"Washington, DC",3.0,2,Row/Townhouse,8/29/2019,Keller Williams Capital Properties (KWCP5),765000.0,20003,"1757 A St SE, Washington, DC 20003","(38.88850895, -76.9791658088989)",0
583,135,1009993428,RES,CLS,1018 Capitol St NE ,Washington,"Washington, DC",3.0,1-Feb,Unit/Flat/Apartment,6/14/2019,Redfin Corp (REFC3),750000.0,20003,"1018 Capitol St NE , Washington, DC 20003","(0, 0)",0
584,136,1004099636,RES,CLS,1300 4th St SE ,Washington,"Washington, DC",0.0,Jan-00,Unit/Flat/Apartment,8/15/2019,"PN Hoffman Realty, LLC (PNH1)",394900.0,20003,"1300 4th St SE , Washington, DC 20003","(38.882808, -77.000578)",0
585,0,DCDC436290,RES,CLS,631 D St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,8/19/2019,Samson Properties (SAMP5),491900.0,20004,"631 D St NW , Washington, DC 20004","(38.894876, -77.0205798163265)",0
586,1,DCDC432180,RES,CLS,616 E St NW ,Washington,"Washington, DC",1.0,1,Penthouse Unit/Flat/Apartment,8/2/2019,TTR Sotheby's International Realty (TTRS2),500000.0,20004,"616 E St NW , Washington, DC 20004","(38.89536415, -77.0210487965613)",0
587,2,DCDC434614,RES,CLS,601 Pennsylvania Ave NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,7/11/2019,Berkshire Hathaway HomeServices PenFed Realty (PFED4),582500.0,20004,"601 Pennsylvania Ave NW , Washington, DC 20004","(38.8932991, -77.0205014)",0
588,3,DCDC431814,RES,CLS,915 E St NW ,Washington,"Washington, DC",3.0,3,Unit/Flat/Apartment,7/17/2019,Compass (COMPS1),799000.0,20004,"915 E St NW , Washington, DC 20004","(38.8961329, -77.0228566)",0
589,4,DCDC431780,RES,CLS,915 E St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,7/23/2019,Compass (COMPS1),420000.0,20004,"915 E St NW , Washington, DC 20004","(38.8961329, -77.0228566)",0
590,5,DCDC432138,RES,CLS,616 E St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,6/27/2019,Realty Brokerage Solutions LLC (RBSL1),462500.0,20004,"616 E St NW , Washington, DC 20004","(38.89536415, -77.0210487965613)",0
591,6,DCDC430858,RES,CLS,801 Pennsylvania Ave NW ,Washington,"Washington, DC",1.0,1,Penthouse Unit/Flat/Apartment,8/19/2019,KW Metro Center (KWR17),600000.0,20004,"801 Pennsylvania Ave NW , Washington, DC 20004","(38.8942076, -77.0234021)",0
592,7,DCDC431144,RES,CLS,616 E St NW ,Washington,"Washington, DC",2.0,1-Feb,Unit/Flat/Apartment,8/12/2019,Compass (COMPS1),640000.0,20004,"616 E St NW , Washington, DC 20004","(38.89536415, -77.0210487965613)",0
593,8,DCDC427834,RES,CLS,801 Pennsylvania Ave NW ,Washington,"Washington, DC",1.0,Jan-00,Unit/Flat/Apartment,7/2/2019,Keller Williams Capital Properties (KWCP5),445000.0,20004,"801 Pennsylvania Ave NW , Washington, DC 20004","(38.8942076, -77.0234021)",0
594,9,DCDC427442,RES,CLS,616 E St NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,6/14/2019,Realty Brokerage Solutions LLC (RBSL1),795000.0,20004,"616 E St NW , Washington, DC 20004","(38.89536415, -77.0210487965613)",0
595,10,DCDC426038,RES,CLS,631 D St NW ,Washington,"Washington, DC",1.0,Jan-00,Unit/Flat/Apartment,6/7/2019,Realty Brokerage Solutions LLC (RBSL1),476000.0,20004,"631 D St NW , Washington, DC 20004","(38.894876, -77.0205798163265)",0
596,11,DCDC423298,RES,CLS,915 E St NW ,Washington,"Washington, DC",1.0,Jan-00,Unit/Flat/Apartment,7/3/2019,RE/MAX Allegiance (RMAX17),435000.0,20004,"915 E St NW , Washington, DC 20004","(38.8961329, -77.0228566)",0
597,12,DCDC421668,RES,CLS,616 E St NW ,Washington,"Washington, DC",3.0,1-Feb,Unit/Flat/Apartment,7/25/2019,TTR Sotheby's International Realty (TTRS2),750000.0,20004,"616 E St NW , Washington, DC 20004","(38.89536415, -77.0210487965613)",0
598,13,DCDC421552,RES,CLS,701 Pennsylvania Ave NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,6/1/2019,Compass (COMPS1),372000.0,20004,"701 Pennsylvania Ave NW , Washington, DC 20004","(38.8941609, -77.0221677)",0
599,14,DCDC421124,RES,CLS,616 E St NW ,Washington,"Washington, DC",3.0,1-Feb,Penthouse Unit/Flat/Apartment,8/30/2019,"Premier Properties, LLC (PREM2)",949000.0,20004,"616 E St NW , Washington, DC 20004","(38.89536415, -77.0210487965613)",0
600,15,DCDC403032,RES,CLS,915 E St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,7/15/2019,Samson Properties (SAMP1),410000.0,20004,"915 E St NW , Washington, DC 20004","(38.8961329, -77.0228566)",0
601,16,DCDC401556,RES,CLS,616 E St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,6/28/2019,Berkshire Hathaway HomeServices PenFed Realty (PFED58),489900.0,20004,"616 E St NW , Washington, DC 20004","(38.89536415, -77.0210487965613)",0
602,17,DCDC400898,RES,CLS,616 E St NW ,Washington,"Washington, DC",2.0,1-Feb,Unit/Flat/Apartment,7/26/2019,TTR Sotheby's International Realty (TTRS2),634500.0,20004,"616 E St NW , Washington, DC 20004","(38.89536415, -77.0210487965613)",0
603,0,DCDC438672,RES,CLS,1245 13th St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,8/30/2019,Century  21 New Millennium (CENT5),387990.0,20005,"1245 13th St NW , Washington, DC 20005","(38.90695355, -77.0293427370127)",0
604,1,DCDC437032,RES,CLS,1450 Church St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,8/27/2019,"Long & Foster Real Estate, Inc. (LNG44)",569900.0,20005,"1450 Church St NW , Washington, DC 20005","(38.9102393, -77.0337716)",0
605,2,DCDC100375,RES,CLS,1150 K St NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,8/30/2019,Redfin Corp (REFC3),579900.0,20005,"1150 K St NW , Washington, DC 20005","(38.9022005, -77.0278345)",0
606,3,DCDC437354,RES,CLS,1440 N St NW ,Washington,"Washington, DC",0.0,,Unit/Flat/Apartment,8/27/2019,RLAH Real Estate (RLAH1),246000.0,20005,"1440 N St NW , Washington, DC 20005","(38.9070328, -77.0335694)",0
607,4,DCDC100033,RES,CLS,1109 M St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,8/23/2019,Keller Williams Realty (KWR14),403500.0,20005,"1109 M St NW , Washington, DC 20005","(38.9057832, -77.0276502)",0
608,5,DCDC436878,RES,CLS,1311 13th St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,8/13/2019,"RE/MAX Distinctive Real Estate, Inc. (RMAX5)",490000.0,20005,"1311 13th St NW , Washington, DC 20005","(38.9077829, -77.0291372)",0
609,6,DCDC436640,RES,CLS,1426 Rhode Island Ave NW ,Washington,"Washington, DC",3.0,1-Mar,Unit/Flat/Apartment,8/22/2019,Compass (COMPS1),1010000.0,20005,"1426 Rhode Island Ave NW , Washington, DC 20005","(38.907504, -77.0358383)",0
610,7,DCDC436342,RES,CLS,1306 Rhode Island Ave NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,7/23/2019,"Long & Foster Real Estate, Inc. (LNG44)",665000.0,20005,"1306 Rhode Island Ave NW , Washington, DC 20005","(38.912584, -77.0213417)",0
611,8,DCDC436186,RES,CLS,1150 K St NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,8/20/2019,"McEnearney Associates, Inc. (MCE7)",570000.0,20005,"1150 K St NW , Washington, DC 20005","(38.9022005, -77.0278345)",0
612,9,DCDC435798,RES,CLS,1320 13th St NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,8/9/2019,Compass (COMPS1),680000.0,20005,"1320 13th St NW , Washington, DC 20005","(38.8982263, -77.0296178)",0
613,10,DCDC433898,RES,CLS,1306 O St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,8/15/2019,"Long & Foster Real Estate, Inc. (LNG44)",530000.0,20005,"1306 O St NW , Washington, DC 20005","(38.9086949, -77.037581)",0
614,11,DCDC435288,RES,CLS,1325 13th St NW ,Washington,"Washington, DC",3.0,1-Feb,Unit/Flat/Apartment,8/8/2019,Compass (COMPS1),945000.0,20005,"1325 13th St NW , Washington, DC 20005","(38.9076304489796, -77.029518244898)",0
615,12,DCDC435396,RES,CLS,1504 P St NW ,Washington,"Washington, DC",1.0,1,Row/Townhouse,8/7/2019,Coldwell Banker Residential Brokerage (CBRB106),479000.0,20005,"1504 P St NW , Washington, DC 20005","(38.909471, -77.0349294385558)",0
616,13,DCDC434434,RES,CLS,1311 13th St NW ,Washington,"Washington, DC",0.0,Jan-00,Unit/Flat/Apartment,8/28/2019,Keller Williams Realty (KWR14),280000.0,20005,"1311 13th St NW , Washington, DC 20005","(38.9077829, -77.0291372)",0
617,14,DCDC434508,RES,CLS,1239 Vermont Ave NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,8/15/2019,Compass (COMPS1),475000.0,20005,"1239 Vermont Ave NW , Washington, DC 20005","(38.9070145, -77.0306892379672)",0
618,15,DCDC433010,RES,CLS,1211 13th St NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,8/9/2019,"Washington Fine Properties ,LLC (WFP8)",601000.0,20005,"1211 13th St NW , Washington, DC 20005","(38.90634075, -77.0292887948652)",0
619,16,DCDC433924,RES,CLS,1239 Vermont Ave NW ,Washington,"Washington, DC",0.0,1,Unit/Flat/Apartment,8/28/2019,"Long & Foster Real Estate, Inc (LNG333)",277500.0,20005,"1239 Vermont Ave NW , Washington, DC 20005","(38.9070145, -77.0306892379672)",0
620,17,DCDC432124,RES,CLS,1440 Church St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,8/30/2019,"Long & Foster Real Estate, Inc. (LNG1)",529000.0,20005,"1440 Church St NW , Washington, DC 20005","(38.9101937, -77.0327694556663)",0
621,18,DCDC432056,RES,CLS,1133 14th St NW ,Washington,"Washington, DC",1.0,1,Penthouse Unit/Flat/Apartment,8/8/2019,Green Valley Realty LLC. (GRVR1),489000.0,20005,"1133 14th St NW , Washington, DC 20005","(38.904439, -77.031844)",0
622,19,DCDC432414,RES,CLS,1520 O St NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,8/20/2019,Keller Williams Capital Properties (KWCP1),723000.0,20005,"1520 O St NW , Washington, DC 20005","(38.9085149, -77.0352705)",0
623,20,DCDC431932,RES,CLS,1300 N St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,8/28/2019,Compass (COMPS1),424500.0,20005,"1300 N St NW , Washington, DC 20005","(38.90748, -77.026245)",0
624,21,DCDC431078,RES,CLS,1445 Church St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,7/24/2019,Compass (COMPS2),480000.0,20005,"1445 Church St NW , Washington, DC 20005","(38.9105478, -77.0334502)",0
625,22,DCDC432302,RES,CLS,1401 Church St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,7/11/2019,TTR Sotheby's International Realty (TTRS5),525370.0,20005,"1401 Church St NW , Washington, DC 20005","(38.9104966, -77.0324908)",0
626,23,DCDC432220,RES,CLS,1420 N St NW ,Washington,"Washington, DC",0.0,1,Unit/Flat/Apartment,7/23/2019,Redfin Corp (REFC3),255000.0,20005,"1420 N St NW , Washington, DC 20005","(38.90698795, -77.0330915980315)",0
627,24,DCDC432084,RES,CLS,1437 Rhode Island Ave NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,7/23/2019,Keller Williams Realty (KWR4),625000.0,20005,"1437 Rhode Island Ave NW , Washington, DC 20005","(38.912584, -77.0213417)",0
628,25,DCDC431832,RES,CLS,1401 Church St NW ,Washington,"Washington, DC",2.0,1,Unit/Flat/Apartment,7/19/2019,Compass (COMPS1),899900.0,20005,"1401 Church St NW , Washington, DC 20005","(38.9104966, -77.0324908)",0
629,26,DCDC431850,RES,CLS,1444 Church St NW ,Washington,"Washington, DC",1.0,1,Unit/Flat/Apartment,6/17/2019,Non Subscribing Office (NON1),645000.0,20005,"1444 Church St NW , Washington, DC 20005","(38.91020665, -77.0334304743168)",0
630,27,DCDC431852,RES,CLS,1400 Church St NW ,Washington,"Washington, DC",2.0,2,Unit/Flat/Apartment,8/15/2019,TTR Sotheby's International Realty (TTRS5),880000.0,20005,"1400 Church St NW , Washington, DC 20005","(38.9102366, -77.0324179)",0
