,formatted_address,geometry,icon,id,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,types,user_ratings_total,Zip Code
144,"555 13th St NW, Washington, DC 20004, USA","{'location': {'lat': 38.8969797, 'lng': -77.02891319999999}, 'viewport': {'northeast': {'lat': 38.89851707989271, 'lng': -77.02776652010726}, 'southwest': {'lat': 38.89581742010727, 'lng': -77.03046617989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,587e87582aad26ed3c51e978a4dfc3c16650cba4,McDonald's,{'open_now': True},"[{'height': 3480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100845326739625613022/photos"">Wenzel Sleurs</a>'], 'photo_reference': 'CmRZAAAAcy0-Sf_Ea7qta9Mfkz5n5bqYSJixaudHVx51C4of8idc0WK1vJoZcWb_2irgVITivRSny0Szw4vu3jiWHn3K1HUai4bNAecyCpwUxEg3CO_cwnXkBVsLJxZrb77P-Z6dEhC1SPvkO6MgphlLVeuGlZaRGhTMuHMyGp4jQVT9M4TqG7MklPouaw', 'width': 4640}]",ChIJO3N1FJe3t4kRHZL4qzkdwjQ,"{'compound_code': 'VXWC+QC Washington, District of Columbia', 'global_code': '87C4VXWC+QC'}",1,3.9,ChIJO3N1FJe3t4kRHZL4qzkdwjQ,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",982,20004
145,"406 10th St NW, Washington, DC 20004, USA","{'location': {'lat': 38.8951829, 'lng': -77.0261369}, 'viewport': {'northeast': {'lat': 38.89653252989272, 'lng': -77.02472047010727}, 'southwest': {'lat': 38.89383287010727, 'lng': -77.02742012989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,3c208cdab01b699869708e11f55aabcc46a53108,Au Bon Pain,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118238729911193582748/photos"">Loraine Joiner</a>'], 'photo_reference': 'CmRaAAAAxYAucdstow31aNuGC2f9mySR1RMLdljKEzzJUNnu8f_OrdRfmGRQtOs7gOc7qkIIejvF7CAm7uFK6Du1LgKVrrf_9sYymL5a2IO3W-I0uddC-d5a7bk4fHAor_SGAihlEhAkINPBU_C9vjasVVj4MCVZGhT275PoRX1eDHMKEJJPJXhpv7I3DA', 'width': 4160}]",ChIJ92Ilnbu3t4kRKOFDKi-lg5w,"{'compound_code': 'VXWF+3G Washington, District of Columbia', 'global_code': '87C4VXWF+3G'}",2,4,ChIJ92Ilnbu3t4kRKOFDKi-lg5w,"['restaurant', 'bakery', 'meal_takeaway', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",148,20004
146,"775 12th St NW, Washington, DC 20005, USA","{'location': {'lat': 38.899092, 'lng': -77.027755}, 'viewport': {'northeast': {'lat': 38.90044322989272, 'lng': -77.02656837010727}, 'southwest': {'lat': 38.89774357010727, 'lng': -77.0292680298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,57098c4742c698639ae2f262a48679d04b052185,Starbucks,{'open_now': True},"[{'height': 5344, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115806961929796425102/photos"">Ythalo Rossy Saldanha Lira</a>'], 'photo_reference': 'CmRaAAAA9wqSIUgu2xDIe5r46svNingQizqqB_xz9FmtPWR5Jq-5dS_w6vKxlGcKE3acbQjXoochQBnHMrRx9oVwq-FYKa-bxB93IoerXaR9O9ch2FUtydSirpjVc7YsU1-0LnDGEhDLuC6iyQfb275ag5-31e45GhR_2QeWYDrgIZrVHvatdLtLLvIKHQ', 'width': 4008}]",ChIJa7cOs5a3t4kRALfCio97AGU,"{'compound_code': 'VXXC+JV Washington, District of Columbia', 'global_code': '87C4VXXC+JV'}",2,4.2,ChIJa7cOs5a3t4kRALfCio97AGU,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",50,20005
149,"731 15th St NW, Washington, DC 20005, USA","{'location': {'lat': 38.8998183, 'lng': -77.0332973}, 'viewport': {'northeast': {'lat': 38.90117152989273, 'lng': -77.03212752010728}, 'southwest': {'lat': 38.89847187010729, 'lng': -77.03482717989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,a0158b9924ab395c7f7831fccaed81b0c9d0f494,Zeke's Coffee,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108543019743932468460/photos"">David Pooran</a>'], 'photo_reference': 'CmRaAAAA87khYbMzdrMWAcLVbqgUsoriU-c71foQmeUqLqXfSmtIlyv5RjUlegxgRuN2RhjcNdiokCcKeZ-fDAxdE_PqV4l62UkyfW1eSP1hIJ7MDy_gK39LlbBOS0danaeJcnexEhCXHHjVglNWXIhQICiUsdcAGhTt7ZviHjTn69abJ6uVAE5WMsgl4Q', 'width': 3024}]",ChIJ1SxilVe3t4kRskZBTB1Mbvc,"{'compound_code': 'VXX8+WM Washington, District of Columbia', 'global_code': '87C4VXX8+WM'}",,4.8,ChIJ1SxilVe3t4kRskZBTB1Mbvc,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",72,20005
150,"601 F St NW, Washington, DC 20004, USA","{'location': {'lat': 38.898587, 'lng': -77.021605}, 'viewport': {'northeast': {'lat': 38.89991342989272, 'lng': -77.02022867010727}, 'southwest': {'lat': 38.89721377010727, 'lng': -77.02292832989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,0b00656311f14024082ef6c6176858c58ac6dfd0,McDonald's,{'open_now': True},"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102636606399581118725/photos"">X poet</a>'], 'photo_reference': 'CmRaAAAAEtw59VUoA2OHL-iOyfNcqj0I-qT7ME1oN3BUlwKeJciGxUzyRKK0otBbGUwX072Otk8ZBgSV7NoGZvYYPTDufHzGSmbaeaJ_hEhma15ZBMmnDQj3_JgYlSeeIYbJllxAEhClhDpDidzlLBOL949DGeKEGhQgAk-1bEidIKpr_TDV8hJM2tLjZg', 'width': 2560}]",ChIJD4OEHo63t4kR-jqq6XgQ3EU,"{'compound_code': 'VXXH+C9 Washington, District of Columbia', 'global_code': '87C4VXXH+C9'}",1,3,ChIJD4OEHo63t4kR-jqq6XgQ3EU,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",461,20004
152,"529 14th St NW, Washington, DC 20045, USA","{'location': {'lat': 38.897171, 'lng': -77.03166700000001}, 'viewport': {'northeast': {'lat': 38.89852222989272, 'lng': -77.03049237010728}, 'southwest': {'lat': 38.89582257010728, 'lng': -77.03319202989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,04d2eef14758e74c0a1c475396bb78f91ba4de09,Corner Bakery Cafe,{'open_now': False},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117010408366078976663/photos"">John Morris</a>'], 'photo_reference': 'CmRaAAAA-_iMSUULqk5DPeJrQ5Tp5XyjO-BwX4ZBHCD_RpxkonZY98LeEznFhIF4D0vZBzMbaH0E5pOriPCO7AXOPQTWEt5SkEyL_yLhaSUDzYf-UhGb-p6oluIyTjr-ejbebjeCEhDSemGlUTCbX7HH_FmzxURMGhSMhND-fpiYGDUvvYKWtd3AKjqnFg', 'width': 3264}]",ChIJw8JuvJe3t4kRztN1ezqayiM,"{'compound_code': 'VXW9+V8 Washington, District of Columbia', 'global_code': '87C4VXW9+V8'}",1,4,ChIJw8JuvJe3t4kRztN1ezqayiM,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",412,20045
155,"7th and, Independence Ave SW, Washington, DC 20560, United States","{'location': {'lat': 38.8879814, 'lng': -77.0228554}, 'viewport': {'northeast': {'lat': 38.88912677989272, 'lng': -77.02146252010728}, 'southwest': {'lat': 38.88642712010728, 'lng': -77.02416217989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,a80cb06cc52c17f27683b03b89ea69fb6241e76f,Dolcezza at the Hirshhorn,{'open_now': True},"[{'height': 944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106653915766133740130/photos"">jorgezaida</a>'], 'photo_reference': 'CmRaAAAAGTfp8hC8O3xMY8avEjOpA7-sP_NRxmLAPdTuPq5uFVucPhjsrK1yOMLMi0jUfD9qTpLNG5NX6BN-1JBe_UKZVYpSn8BFhx1FJZSEAH137W5yPHy2U98eMDpvGUCGX9hfEhAu2M8G5sxIJR5KKzJE_uRJGhQQJs7incXFF0q4C_ZX1vq8biW3ZA', 'width': 987}]",ChIJ9XkQx5y3t4kRorOZoMdwFsY,"{'compound_code': 'VXQG+5V Washington, District of Columbia', 'global_code': '87C4VXQG+5V'}",1,4.1,ChIJ9XkQx5y3t4kRorOZoMdwFsY,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",34,20560
156,"1401 New York Ave NW, Washington, DC 20005, USA","{'location': {'lat': 38.90000029999999, 'lng': -77.0321731}, 'viewport': {'northeast': {'lat': 38.90134907989273, 'lng': -77.03068482010727}, 'southwest': {'lat': 38.89864942010728, 'lng': -77.03338447989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,0a29f010cd0fbb8b8376dc840616c8f1882d5628,Starbucks,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104076952119347080038/photos"">سليمان بن داود المعلم</a>'], 'photo_reference': 'CmRaAAAA02SuPGUM7KRLbWOYx0c7gg1m6UQcDiBBNgczqdYG6jFvfEuh3XFNwBKWn8weCvWmWdK4oySXO8Y7qy39W9IuLKUiKEpbrLmo8vNne1raFFX3g1OLQn2BooqaqNE41tg8EhDCoWvgYzKri03fFFPUiLOXGhShB7QGrW8T-2wMc4-NhmKJcNP4bQ', 'width': 1960}]",ChIJDZySE5a3t4kROHzoaM4fAvI,"{'compound_code': 'WX29+24 Washington, District of Columbia', 'global_code': '87C4WX29+24'}",2,3.9,ChIJDZySE5a3t4kROHzoaM4fAvI,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",227,20005
157,"700 14th St NW, Washington, DC 20005, USA","{'location': {'lat': 38.8985419, 'lng': -77.03218869999999}, 'viewport': {'northeast': {'lat': 38.89989222989271, 'lng': -77.03074782010727}, 'southwest': {'lat': 38.89719257010727, 'lng': -77.03344747989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,65fa6cfb867ad0fcdc0280cf157b94416c1d57f5,Starbucks,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108785610765047713906/photos"">Edward Hutchinson</a>'], 'photo_reference': 'CmRaAAAAgMxnVg15K0rT_UcqdY3F3pXXA-iGSpX3rSsb1_TbUqBuFCfTlrJ7dee0J2punvetpJ6_wO2tDK8HMu0JtDbuDoN0lzLpOJh6CbAxCCCSn5iMIJiSu2EgrjxjWUcTEqHpEhCJ66344CwNbe--HU2ZlmBdGhRwTB0I9JRs4KJtEWrXin0wYAnyvg', 'width': 2080}]",ChIJ-4qcNpa3t4kRisYrQAiGitg,"{'compound_code': 'VXX9+C4 Washington, District of Columbia', 'global_code': '87C4VXX9+C4'}",2,3.9,ChIJ-4qcNpa3t4kRisYrQAiGitg,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",347,20005
159,"1210 G St NW, Washington, DC 20005, USA","{'location': {'lat': 38.8981067, 'lng': -77.0286711}, 'viewport': {'northeast': {'lat': 38.89956052989272, 'lng': -77.02732157010728}, 'southwest': {'lat': 38.89686087010728, 'lng': -77.03002122989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,1d9bfbf994c9ef94fb9c0e5c81964388aab0ab7f,Dunkin',{'open_now': True},"[{'height': 337, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108578383051089045930/photos"">Dunkin&#39; Donuts</a>'], 'photo_reference': 'CmRaAAAAgx2FEGZzOrg3QlVV7y7XJqGqOry_LcoQo6OXvLfxNMX-lYqyR8D-MVT6zNv_DpjDOJwZdKvwfLQfY2yhmjfjnFeKZtSuqcKKLzy8VTvSfNOeLO8T1OvWCn8rclZln2R_EhAi-uZ1RlXn5fnBviXd4D6qGhSSkl28oxoSE940y19d8Yj3OtGcbg', 'width': 600}]",ChIJX0AK25a3t4kRtEfqp1jl1mY,"{'compound_code': 'VXXC+6G Washington, District of Columbia', 'global_code': '87C4VXXC+6G'}",1,3.5,ChIJX0AK25a3t4kRtEfqp1jl1mY,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",143,20005
164,"1515 Rhode Island Ave NW, Washington, DC 20005, USA","{'location': {'lat': 38.907868, 'lng': -77.035532}, 'viewport': {'northeast': {'lat': 38.90916937989272, 'lng': -77.03415682010728}, 'southwest': {'lat': 38.90646972010727, 'lng': -77.03685647989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,bbbe28d088c1d76f150fa3c275b497e1ff96e4f1,Bluestone Lane Scott Circle Coffee Shop,{'open_now': True},"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105499811760431662895/photos"">Ima Wima</a>'], 'photo_reference': 'CmRaAAAAAm62-Y1NYoVHsqKMrxTYPfUQqWY1Zc7JSVNCi0kCZXJbc7xzxew1tlFoa1G_uEesXTWVxSWCzvcrK-BH1Puih-vZEgNk4Md-BNbqG2zLkx5aS9IS-KvNbut-6lfeHgxgEhCpk0YKUeFJlh8KkP-HVQAKGhTuDjeidGjJxwzSdVShXn8dy7LWOQ', 'width': 1200}]",ChIJlynKM5fHt4kRG-vUytHpr28,"{'compound_code': 'WX57+4Q Washington, District of Columbia', 'global_code': '87C4WX57+4Q'}",2,4.5,ChIJlynKM5fHt4kRG-vUytHpr28,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",17,20005
165,"1501 M St NW, Washington, DC 20005, USA","{'location': {'lat': 38.9060993, 'lng': -77.03496969999999}, 'viewport': {'northeast': {'lat': 38.90722447989273, 'lng': -77.03362022010727}, 'southwest': {'lat': 38.90452482010729, 'lng': -77.0363198798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,bab075f4ca5556346725dddb72a620c940e16eff,Poppir Place,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112654825819705240394/photos"">Derek Nickerson</a>'], 'photo_reference': 'CmRaAAAAEF5WI-Crnarie4Ap4V3IStS-KQ3KK5MltzkecGQR35VmGQOEB8xdIu16tHSvBmoXfXhaP-1fad44tmQqR-3Pjz8uYeu3l6UmIjHZYRgF37tl9wmA__Ucj27bRgOQ7szPEhBdd58dpJHA6KIE-AinyFuwGhQ-HsJyp_FG1rpyuSYKUx7ZJtkxrA', 'width': 4032}]",ChIJNUZrIf63t4kRpebkDKCybk0,"{'compound_code': 'WX48+C2 Washington, District of Columbia', 'global_code': '87C4WX48+C2'}",,5,ChIJNUZrIf63t4kRpebkDKCybk0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",5,20005
166,"1401 I St NW, Washington, DC 20005, USA","{'location': {'lat': 38.9015406, 'lng': -77.03209629999999}, 'viewport': {'northeast': {'lat': 38.90278942989271, 'lng': -77.03074592010728}, 'southwest': {'lat': 38.90008977010727, 'lng': -77.03344557989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,aa8061059b424ad2331f61e894ffe2d993e85559,Compass Coffee,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101810068829626301924/photos"">Austin Graff</a>'], 'photo_reference': 'CmRaAAAAwuoQWAfPHqYvUHsQ03TgYPYCFhqqL7SnxlAf0VJhCD06ecriAh9qgHRu8YEUoxf02I30Ss6NBoNaNAGMgreWFMLVMDPToK68_SNM3IxCSIQsGd3lJ-Y20qN3KnY8Kx8XEhDPhqUEyR6uO9hbP2eSZUZ8GhRyyXCjOY_GvvS3PwYLDdVbCXOPuw', 'width': 3024}]",ChIJuVfyn763t4kRSxaNlpW0e3Y,"{'compound_code': 'WX29+J5 Washington, District of Columbia', 'global_code': '87C4WX29+J5'}",1,4.7,ChIJuVfyn763t4kRSxaNlpW0e3Y,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",213,20005
167,"901 15th St NW, Washington, DC 20005, USA","{'location': {'lat': 38.901542, 'lng': -77.03338699999999}, 'viewport': {'northeast': {'lat': 38.90288402989272, 'lng': -77.03216092010726}, 'southwest': {'lat': 38.90018437010728, 'lng': -77.03486057989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,c3b889096815ef76c60420e82b0e7bd70910e905,Starbucks,{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117513954149981090932/photos"">g Bernard Wandel</a>'], 'photo_reference': 'CmRaAAAAUDeVZAqKdMXB0NV_bfEcfkFZhsm2PfgLg7QpBvLXiH2chtT5_6qWZ59Yr2dgDTtsofdPqqAOCxDQjbAZ6gqv65dzZHYIYHess8qaQNBrcSch45c25uZb7aIjBeP829ilEhC3HyiOerCJK2Snp_Zds7i0GhQWjIPKBR1uN9NiKtxxFRB_-1_3ag', 'width': 2448}]",ChIJKyRx-L23t4kRm2x6FtPBI2U,"{'compound_code': 'WX28+JJ Washington, District of Columbia', 'global_code': '87C4WX28+JJ'}",2,4.1,ChIJKyRx-L23t4kRm2x6FtPBI2U,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",184,20005
168,"1156 15th St NW, Washington, DC 20005, USA","{'location': {'lat': 38.905494, 'lng': -77.034793}, 'viewport': {'northeast': {'lat': 38.90692172989272, 'lng': -77.03345137010729}, 'southwest': {'lat': 38.90422207010728, 'lng': -77.03615102989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,da58e35dc75de57d496b9c30841834d174b8bb1c,Peet's Coffee,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112850054339065326132/photos"">Joe Plonsker</a>'], 'photo_reference': 'CmRaAAAA78hHDhuTjUJ6fatWfH5iiMI5VVrE9D3rRg7zDsLir-ck2EgaX7Z3S7Rs-R6X6RailLNFOhtGFeANAIXTkeiSJUC7pY-tEi95KV-x_CLOu3Pt-gKW9wSy2Lh43Nv8nEw4EhA0BSgVGn1Y0HoXfved3-BGGhTcVwpt-iJVAAtN0Z4WbHmkL84avg', 'width': 4032}]",ChIJpzA77b-3t4kRpJaWhFf7xKk,"{'compound_code': 'WX48+53 Washington, District of Columbia', 'global_code': '87C4WX48+53'}",1,4.4,ChIJpzA77b-3t4kRpJaWhFf7xKk,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",197,20005
171,"1418 14th St NW, Washington, DC 20005, USA","{'location': {'lat': 38.909508, 'lng': -77.0321994}, 'viewport': {'northeast': {'lat': 38.91085797989271, 'lng': -77.03072407010727}, 'southwest': {'lat': 38.90815832010727, 'lng': -77.03342372989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,61e93b5f27371f745d28aad99d230447a559f8ee,Dolcezza Gelato & Coffee,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100313757024507495700/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAmx0fsZJHhvxYTKpcmg-WpBv9KB3e8CTya5aaQ2cx824eCidXJeyKTAwe5QrlWZN2aoU6RZXwCfW8y9H52TSIKR9p6jgFW-HOF1eJrCPmxNr5zXEHym98vYS6XNFSMbS4EhCjPC6Uk6YbBskhXv8YaI5pGhStQVCuJLZEhML1TRb0ukTe1frn0Q', 'width': 4160}]",ChIJFfuxa-q3t4kRtwb4IQqnTJg,"{'compound_code': 'WX59+R4 Washington, District of Columbia', 'global_code': '87C4WX59+R4'}",2,4.3,ChIJFfuxa-q3t4kRtwb4IQqnTJg,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",458,20005
172,"1000 Vermont Ave NW, Washington, DC 20005, USA","{'location': {'lat': 38.9029557, 'lng': -77.0339742}, 'viewport': {'northeast': {'lat': 38.90425062989272, 'lng': -77.03243267010728}, 'southwest': {'lat': 38.90155097010728, 'lng': -77.03513232989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,a62db68efc4d479fe88ebc81093af265e2c90fa4,Gregorys Coffee,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102487784757451052576/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAHxjSwPEzMm7fYfrWLlBFn97HsjEi4vCXRKEQRciuGMfj1RvUfSiIy69rRu_UpmnhUQGNkqNoLmWGhS2k9TK_8eCzApJkfBEppUxZxHtH0VAaiDVNYymwv7IuIZvGjxZ3EhBPE0e4vWOHc-sjGJDlpZl4GhQ67VRnMx1M638-LwiNdgimNvZl8w', 'width': 3024}]",ChIJjSZ6L763t4kRw5zljJiQQfI,"{'compound_code': 'WX38+5C Washington, District of Columbia', 'global_code': '87C4WX38+5C'}",2,4.4,ChIJjSZ6L763t4kRw5zljJiQQfI,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",81,20005
173,"1425 P St NW, Washington, DC 20005, USA","{'location': {'lat': 38.909786, 'lng': -77.03312799999999}, 'viewport': {'northeast': {'lat': 38.91106897989272, 'lng': -77.03177822010728}, 'southwest': {'lat': 38.90836932010728, 'lng': -77.03447787989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,bb0801fd0e5b9f2a7a2119de3550309e04d705f6,Starbucks,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102948316520276588340/photos"">B R</a>'], 'photo_reference': 'CmRaAAAAtsopB_zYQSSJdCMGkmIgPa0ISlpKpRzuoC6NSBv1wsmE3WmtUNawPqTbB48NFTWlRz-9VkRRN_n7zcoIJD-oE9wfuK158A68GZ9Yac3f28xKTPRIJKc-Hq9teX08Qp2EEhDs1L8nOs2kQzj1_n1MPa-QGhSl48djo3QcxRFf0fiIEXXn8--37Q', 'width': 3264}]",ChIJ4xlTc-q3t4kRaKn1Rl_K42Y,"{'compound_code': 'WX58+WP Washington, District of Columbia', 'global_code': '87C4WX58+WP'}",2,4,ChIJ4xlTc-q3t4kRaKn1Rl_K42Y,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",151,20005
174,"1455 K St NW, Washington, DC 20005, USA","{'location': {'lat': 38.902758, 'lng': -77.034357}, 'viewport': {'northeast': {'lat': 38.90404842989272, 'lng': -77.03300672010728}, 'southwest': {'lat': 38.90134877010728, 'lng': -77.03570637989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,2487d2b0e75dc14cac33dd28032d546feb04f8e3,Starbucks,{'open_now': True},"[{'height': 4048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108798047527388881373/photos"">Mike Reid</a>'], 'photo_reference': 'CmRaAAAA2ELoXO844AyQFlkQn05YSMzI6W6eCTYGSQrON43-bs5hte8mPzbmeJrRWqjvSIrl8kAricGmQ_sf7gxLiCpUwlZJAn_RcPLcXTsxsX00Sk97bliXqo8Ah9AGRL0h4RUWEhBD9RBpVnzA9odvVMgFbkkKGhQf1wgtFnh6-BwtaVmzvqKfsEtYKw', 'width': 3036}]",ChIJlxGrAr63t4kR9Wk8KG_oTTg,"{'compound_code': 'WX38+47 Washington, District of Columbia', 'global_code': '87C4WX38+47'}",2,4.2,ChIJlxGrAr63t4kR9Wk8KG_oTTg,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",103,20005
175,"1425 K St NW, Washington, DC 20005, USA","{'location': {'lat': 38.902763, 'lng': -77.033244}, 'viewport': {'northeast': {'lat': 38.90405187989272, 'lng': -77.03189452010727}, 'southwest': {'lat': 38.90135222010728, 'lng': -77.03459417989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,34533032923d4994e50a06a34f04bbdd825dd427,Corner Bakery Cafe,{'open_now': False},"[{'height': 5344, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106737351887369843626/photos"">DeepFatham Gordon</a>'], 'photo_reference': 'CmRaAAAAS2e2Me7lNqAdjLdeIV613hkVrqYQjWQ6WkL2Wv0xp908C7E7FOqSP-nr2ByrXmKu_b5csfdZzFijJgk10xqb9AQogP5zvechq9P3OSUup8kr38-QuHQLN1cRTKVgs45XEhAaHbMQ3LHvlhCiwwMEuHGZGhQHiO8wc5SA5Vz3wKHSXOm66O7WCA', 'width': 4008}]",ChIJFY-BhpW3t4kR1x6GOYTRO_4,"{'compound_code': 'WX38+4P Washington, District of Columbia', 'global_code': '87C4WX38+4P'}",1,4.2,ChIJFY-BhpW3t4kR1x6GOYTRO_4,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",438,20005
177,"1110 Vermont Ave NW, Washington, DC 20005, USA","{'location': {'lat': 38.9041679, 'lng': -77.0330808}, 'viewport': {'northeast': {'lat': 38.90547947989272, 'lng': -77.03162257010727}, 'southwest': {'lat': 38.90277982010728, 'lng': -77.03432222989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,77103b8ad44c2d683b6a5d620ff17c73d8f6e716,Starbucks,{'open_now': True},"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107980176062249883283/photos"">Courtney Morris</a>'], 'photo_reference': 'CmRaAAAA-3zLZjq7HaW6b8Puk_GARimYyL2IAieK2u4HOfhHxGe78cH0YJbwk24URQQ56sMgjJK5d8u5xkLbnLI-jx3pdC_tbedtRrNXKG-T9iKE2_hSC0doqMnQkYuGJ7IOVshcEhBmvnRJAMIR_PR_GbQLAZ-uGhSd0VLDra8bVdOl5fWx4eyZOrg2Ng', 'width': 4048}]",ChIJdcOmY5W3t4kRa6893M3GkhM,"{'compound_code': 'WX38+MQ Washington, District of Columbia', 'global_code': '87C4WX38+MQ'}",2,4,ChIJdcOmY5W3t4kRa6893M3GkhM,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",118,20005
179,"1333 14th St NW, Washington, DC 20005, USA","{'location': {'lat': 38.90837, 'lng': -77.0316248}, 'viewport': {'northeast': {'lat': 38.90973172989272, 'lng': -77.03043597010728}, 'southwest': {'lat': 38.90703207010727, 'lng': -77.03313562989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png,9dfc3572559232ea9f09d67f7b57346d5ee33581,Slipstream,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108322709736992454358/photos"">David Tully</a>'], 'photo_reference': 'CmRaAAAAgZfUY8SRUsYEHMnXfXnUgscCxrKr8U0D_F5OdJqFLcFJzli-fq4eb04bo32LeSCzpza-vyfwvhFHdeVuFB7zTE_M9iWJXFflSkx1mM_poa3WEZQDCzyQRPCX7eAWW2dKEhBDj7hkQ8PPbSjEhnIAAjGEGhQosj-3dAu3VjeDYTNHZ9LwYRAhnQ', 'width': 3024}]",ChIJHxIaX-q3t4kR-fGIJglefr4,"{'compound_code': 'WX59+89 Washington, District of Columbia', 'global_code': '87C4WX59+89'}",2,4.2,ChIJHxIaX-q3t4kR-fGIJglefr4,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",474,20005
